IDP_Agreed_Upon,acq_wf,age,age_bucket,age_delta,availability,career_segment,clearance_level,competency_id,competency_name,devcom_center,development_level,domain,first_name,focus,frequency,full_name,gender,govt_svc,high_edu_achieved,id,last_name,new_acq_wf,num_competencies,num_projects,personnel_type,phone,race,real_email,ret_age,specialization,state,utilization,years_to_retire_age,yrs_to_retire_bucket
TRUE,TRUE,54,50-59,32,,,Top Secret,46,Computational Sciences,AC,4 - Senior Technical Expert,Foundational Research,Cherida,Scientists Engineers and Analysts (SEA),5,Cherida Clitheroe,Female,29.997168,Doctorate,6639,Clitheroe,TRUE,5,1,Civilian,,White,Cherida.Clitheroe4@mail.mil,54,Mechanical Engineering,NJ,100,,0-5
TRUE,,59,50-59,37,,,None,54,Human Resources,AC,5 - Management,Business,Jocelin,,4,Jocelin Shurlock,Female,12.86114,Bachelors,6640,Shurlock,FALSE,4,1,Contractor,242-476-5736,White,Jocelin.Shurlock.ctr@mail.mil,62,,NJ,100,3,0-5
TRUE,TRUE,27,20-29,5,20,Aviation & Missile,Secret,1,"Fuzing, Guidance, Controls, Seekers",AvMC,1 - Junior,Science & Technology,Delaney,Scientists Engineers and Analysts (SEA),1,Delaney Reggio,Female,1.855791,Masters,6641,Reggio,TRUE,1,2,Civilian,653-756-5314,White,Delaney.Reggio5@mail.mil,50.144209,Electrical Engineering,AL,80,23,20-25
TRUE,TRUE,59,50-59,37,,C5ISR,None,13,Electro-Optic Infrared,C5ISR,3 - Senior,Science & Technology,Kendell,Scientists Engineers and Analysts (SEA),3,Kendell Dodell,Male,7.888064,Bachelors,6642,Dodell,TRUE,3,3,Civilian,786-658-2818,White,Kendell.Dodell5@mail.mil,62,Electrical Engineering,MD,100,3,0-5
TRUE,,30,30-39,8,,,None,34,Business Acumen,GvSC,2 - Mid,Leadership,Garfield,,2,Garfield Wyleman,Female,2.328357,Masters,6643,Wyleman,TRUE,2,3,Contractor,989-169-2063,White,Garfield.Wyleman.ctr@mail.mil,52.671643,,MI,100,23,20-25
TRUE,,30,30-39,8,100,,None,37,Integrated Materiel Performance,DAC,2 - Mid,Data & Analysis,Rhianna,,2,Rhianna De L'Isle,Female,4.33517,Masters,6644,De L'Isle,TRUE,2,,Contractor,928-370-2197,White,Rhianna.De L'Isle.ctr@mail.mil,50.66483,,MD,,21,20-25
TRUE,,38,30-39,16,80,,None,42,Propulsion Sciences,ARL,2 - Mid,Foundational Research,Kim,,2,Kim Huygens,Female,9.575588,Masters,6645,Huygens,FALSE,2,1,Contractor,197-874-6875,White,Kim.Huygens.ctr@mail.mil,53.424412,,MD,20,15,10-15
TRUE,,53,50-59,31,20,C5ISR,Secret,12,Cyber,C5ISR,2 - Mid,Science & Technology,Marjie,,2,Marjie Tomek,Female,24.379053,Masters,6646,Tomek,TRUE,2,1,Contractor,183-845-4863,White,Marjie.Tomek.ctr@mail.mil,53.620947,,MD,80,1,0-5
TRUE,,53,50-59,31,,Armaments,None,7,"Fuzing, Guidance & Controls, Seekers & Scalable Effects",AC,5 - Management,Science & Technology,Temple,,4,Temple Trevithick,Female,7.519574,Bachelors,6647,Trevithick,TRUE,4,2,Contractor,896-844-4420,White,Temple.Trevithick.ctr@mail.mil,62,,NJ,100,9,05-10
TRUE,TRUE,58,50-59,36,,,Top Secret,52,Contract/ Acquisitions,AC,5 - Management,Business,Gilligan,Scientists Engineers and Analysts (SEA),4,Gilligan Balaizot,Male,3.390089,Bachelors,6648,Balaizot,TRUE,4,2,Civilian,709-133-6638,White,Gilligan.Balaizot5@mail.mil,62,Electronics Engineering,NJ,100,4,0-5
FALSE,,35,30-39,13,20,C5ISR,Secret,13,Electro-Optic Infrared,C5ISR,3 - Senior,Science & Technology,Maddie,,3,Maddie MacIan,Male,10.64319,Bachelors,6649,MacIan,FALSE,3,1,Contractor,793-924-5695,White,Maddie.MacIan.ctr@mail.mil,49.35681,,MD,80,14,10-15
TRUE,TRUE,42,40-49,20,100,,None,42,Propulsion Sciences,ARL,4 - Senior Technical Expert,Foundational Research,Minni,Scientists Engineers and Analysts (SEA),5,Minni Roundtree,Male,4.409696,Doctorate,6650,Roundtree,TRUE,5,,Civilian,317-539-7332,White,Minni.Roundtree1@mail.mil,62,General Engineering,MD,,20,15-20
TRUE,,44,40-49,22,,Ground Vehicle,None,29,Propulsion & Mobility,GvSC,5 - Management,Science & Technology,Addie,,4,Addie Korneluk,Male,15.906768,Bachelors,6651,Korneluk,TRUE,4,2,Contractor,278-317-6705,White,Addie.Korneluk.ctr@mail.mil,53.093232,,MI,100,9,05-10
TRUE,TRUE,44,40-49,22,100,,Secret,45,Materials & Manufacturing Sciences,ARL,3 - Senior,Foundational Research,Brittany,Scientists Engineers and Analysts (SEA),3,Brittany Iaduccelli,Male,11.360248,Associates,6652,Iaduccelli,FALSE,3,,Civilian,828-309-6973,Non-White,Brittany.Iaduccelli1@mail.mil,57.639752,General Engineering,MD,,14,10-15
FALSE,TRUE,50,50-59,28,60,,Secret,55,Financial/ Res Mgmt,ARL,3 - Senior,Business,Ambrosio,Scientists Engineers and Analysts (SEA),3,Ambrosio Illing,Female,2.268836,Bachelors,6653,Illing,TRUE,3,1,Civilian,989-744-6453,Non-White,Ambrosio.Illing8@mail.mil,62,Electronics Engineering,MD,40,12,10-15
TRUE,,62,60+,40,,Ground Vehicle,None,29,Propulsion & Mobility,GvSC,3 - Senior,Science & Technology,Adeline,,3,Adeline Gerardi,Female,37.664844,Masters,6654,Gerardi,TRUE,3,2,Contractor,251-604-8162,White,Adeline.Gerardi.ctr@mail.mil,62,,MI,100,,0-5
FALSE,TRUE,22,20-29,,,Aviation & Missile,None,3,"Propulsion, Explosives, Energetics & Warheads",AvMC,1 - Junior,Science & Technology,Ursuline,Scientists Engineers and Analysts (SEA),1,Ursuline Pollastro,Male,,Bachelors,6655,Pollastro,FALSE,1,1,Civilian,510-698-3782,Non-White,Ursuline.Pollastro7@mail.mil,47,Aerospace Engineering,AL,100,25,20-25
TRUE,,55,50-59,33,40,,Secret,45,Materials & Manufacturing Sciences,ARL,4 - Senior Technical Expert,Foundational Research,Riley,,5,Riley Domenicone,Male,3.537519,Bachelors,6656,Domenicone,TRUE,5,2,Contractor,,White,Riley.Domenicone.ctr@mail.mil,62,,MD,60,7,05-10
TRUE,FALSE,45,40-49,23,,,TS-SCI,59,Legal,AvMC,3 - Senior,Business,Bary,Scientists Engineers and Analysts (SEA),3,Bary Lowndsborough,Female,3.742763,Bachelors,6657,Lowndsborough,FALSE,3,1,Civilian,158-970-9714,White,Bary.Lowndsborough1@mail.mil,62,Electronics Engineering,AL,100,17,15-20
TRUE,,54,50-59,32,,Aviation & Missile,None,2,Materials & Structures,AvMC,3 - Senior,Science & Technology,Cordelie,,3,Cordelie McAvey,Female,9.25122,Bachelors,6658,McAvey,FALSE,3,3,Contractor,637-702-9167,White,Cordelie.McAvey.ctr@mail.mil,62,,AL,100,8,05-10
TRUE,,51,50-59,29,,,Secret,50,Asset Mgmt,HQ,5 - Management,Business,Bryce,,4,Bryce Hodcroft,Female,16.446657,Doctorate,6659,Hodcroft,FALSE,4,1,Contractor,482-680-6529,White,Bryce.Hodcroft.ctr@mail.mil,59.553343,,MD,100,9,05-10
TRUE,,50,50-59,28,,Ground Vehicle,TS-SCI,29,Propulsion & Mobility,GvSC,5 - Management,Science & Technology,Myrna,,4,Myrna Muffen,Female,9.803737,Masters,6660,Muffen,TRUE,4,2,Contractor,968-660-9995,White,Myrna.Muffen.ctr@mail.mil,62,,MI,100,12,10-15
TRUE,,55,50-59,33,40,Chem-Bio,Secret,20,CB Agent Handling & Surety,CBC,4 - Senior Technical Expert,Science & Technology,Val,,5,Val Sherington,Female,12.222258,Bachelors,6661,Sherington,TRUE,5,1,Contractor,500-623-2314,Non-White,Val.Sherington.ctr@mail.mil,62,,MD,60,7,05-10
TRUE,,53,50-59,31,100,Chem-Bio,Secret,17,Material Sciences,CBC,2 - Mid,Science & Technology,Cyrillus,,2,Cyrillus Chittem,Male,27.858885,Bachelors,6662,Chittem,TRUE,2,,Contractor,658-677-9519,White,Cyrillus.Chittem.ctr@mail.mil,53,,MD,,,0-5
TRUE,TRUE,55,50-59,33,,,Top Secret,62,Safety,AC,5 - Management,Business,Arel,Scientists Engineers and Analysts (SEA),4,Arel Mabbitt,Female,6.994298,Bachelors,6663,Mabbitt,TRUE,4,2,Civilian,375-643-0265,White,Arel.Mabbitt4@mail.mil,62,Biology,NJ,100,7,05-10
TRUE,TRUE,49,40-49,27,60,C5ISR,Top Secret,13,Electro-Optic Infrared,C5ISR,3 - Senior,Science & Technology,Ellerey,Scientists Engineers and Analysts (SEA),3,Ellerey Domm,Male,25.824391,Bachelors,6664,Domm,FALSE,3,1,Civilian,556-903-5645,White,Ellerey.Domm9@mail.mil,49,Electronics Engineering,MD,40,,0-5
TRUE,TRUE,43,40-49,21,,,Secret,66,Integrated Computational Design,ARL,4 - Senior Technical Expert,Lifecycle Engineering,Jacob,Business,5,Jacob Shimmans,Male,13.350214,Masters,6665,Shimmans,TRUE,5,1,Civilian,606-121-8034,White,Jacob.Shimmans3@mail.mil,54.649786,,MD,100,12,10-15
TRUE,,35,30-39,13,,C5ISR,Secret,14,Knowledge Management,C5ISR,2 - Mid,Science & Technology,Federica,,2,Federica Soars,Female,12.178054,Bachelors,6666,Soars,TRUE,2,2,Contractor,679-333-3663,White,Federica.Soars.ctr@mail.mil,47.821946,,MD,100,13,10-15
TRUE,,54,50-59,32,80,C5ISR,TS-SCI,10,Networking,C5ISR,4 - Senior Technical Expert,Science & Technology,Abra,,5,Abra Birkinshaw,Male,16.427126,Masters,6667,Birkinshaw,TRUE,5,1,Military,778-658-5778,White,Abra.Birkinshaw1@mail.mil,62,,MD,20,8,05-10
TRUE,,55,50-59,33,60,Armaments,Top Secret,8,"Ballistics, Targeting, Stabilization & Automation",AC,3 - Senior,Science & Technology,Aubert,,3,Aubert Silversmidt,Female,1.431214,Masters,6668,Silversmidt,TRUE,3,1,Contractor,944-946-4763,White,Aubert.Silversmidt.ctr@mail.mil,62,,NJ,40,7,05-10
TRUE,,29,20-29,7,20,C5ISR,Top Secret,13,Electro-Optic Infrared,C5ISR,3 - Senior,Science & Technology,Jacquette,,3,Jacquette McNess,Male,5.136036,Masters,6669,McNess,FALSE,3,1,Contractor,136-823-6005,White,Jacquette.McNess.ctr@mail.mil,48.863964,,MD,80,20,15-20
TRUE,,60,60+,38,,Armaments,None,9,Materials & Structures,AC,5 - Management,Science & Technology,Pieter,,4,Pieter Simoncello,Female,8.942901,Bachelors,6670,Simoncello,TRUE,4,1,Contractor,744-492-5657,White,Pieter.Simoncello.ctr@mail.mil,62,,NJ,100,2,0-5
TRUE,,49,40-49,27,60,,None,46,Computational Sciences,ARL,2 - Mid,Foundational Research,Laverne,,2,Laverne Snoddy,Female,2.744101,Doctorate,6671,Snoddy,TRUE,2,1,Contractor,884-297-8063,White,Laverne.Snoddy.ctr@mail.mil,62,,MD,40,13,10-15
TRUE,,23,20-29,1,60,Aviation & Missile,None,5,Air Defense Sensor Tech,AvMC,1 - Junior,Science & Technology,Tootsie,,1,Tootsie Van der Brugge,Female,0.447169,Doctorate,6672,Van der Brugge,TRUE,1,1,Contractor,139-519-7568,White,Tootsie.Van der Brugge.ctr@mail.mil,47.552831,,AL,40,25,20-25
TRUE,FALSE,39,30-39,17,,Armaments,None,8,"Ballistics, Targeting, Stabilization & Automation",AC,4 - Senior Technical Expert,Science & Technology,Vivie,Scientists Engineers and Analysts (SEA),5,Vivie Byk,Male,16.991476,Bachelors,6673,Byk,TRUE,5,2,Civilian,456-876-0860,White,Vivie.Byk8@mail.mil,47.008524,Mechanical Engineering,NJ,100,8,05-10
TRUE,TRUE,55,50-59,33,,Aviation & Missile,Secret,3,"Propulsion, Explosives, Energetics & Warheads",AvMC,4 - Senior Technical Expert,Science & Technology,Stephannie,Scientists Engineers and Analysts (SEA),5,Stephannie Kirsz,Female,12.221404,Bachelors,6674,Kirsz,TRUE,5,2,Civilian,576-536-8090,Non-White,Stephannie.Kirsz8@mail.mil,62,General Engineering,AL,100,7,05-10
TRUE,,65,60+,43,,Armaments,TS-SCI,6,"Warheads, Propulsion, Energetics, Explosives & Pyrotechnics",AC,2 - Mid,Science & Technology,Kyle,,2,Kyle Dahle,Female,29.064564,Masters,6675,Dahle,TRUE,2,1,Contractor,364-352-7379,Non-White,Kyle.Dahle.ctr@mail.mil,65,,NJ,100,,0-5
TRUE,TRUE,39,30-39,17,,Aviation & Missile,Secret,2,Materials & Structures,AvMC,2 - Mid,Science & Technology,Mellisent,Scientists Engineers and Analysts (SEA),2,Mellisent Levings,Male,13.5313,Bachelors,6676,Levings,TRUE,2,3,Civilian,627-890-8530,Non-White,Mellisent.Levings9@mail.mil,50.4687,Physics,AL,100,11,10-15
TRUE,,38,30-39,16,40,Armaments,Secret,7,"Fuzing, Guidance & Controls, Seekers & Scalable Effects",AC,1 - Junior,Science & Technology,Eadith,,1,Eadith Cruikshanks,Male,11.942103,Associates,6677,Cruikshanks,TRUE,1,1,Contractor,741-682-1755,White,Eadith.Cruikshanks.ctr@mail.mil,51.057897,,NJ,60,13,10-15
TRUE,TRUE,23,20-29,1,,Armaments,None,6,"Warheads, Propulsion, Energetics, Explosives & Pyrotechnics",AC,1 - Junior,Science & Technology,Iona,Engineering Technician,1,Iona Atterley,Male,0.664261,Bachelors,6678,Atterley,TRUE,1,1,Civilian,988-247-6145,White,Iona.Atterley8@mail.mil,47.335739,,NJ,100,24,20-25
TRUE,TRUE,53,50-59,31,,,Top Secret,44,Ballistics Sciences,ARL,4 - Senior Technical Expert,Foundational Research,Maxwell,Scientists Engineers and Analysts (SEA),5,Maxwell Paumier,Female,5.224623,Masters,6679,Paumier,FALSE,5,1,Civilian,310-609-3778,Non-White,Maxwell.Paumier3@mail.mil,62,General Engineering,MD,100,9,05-10
TRUE,,52,50-59,30,,,Secret,44,Ballistics Sciences,AC,5 - Management,Foundational Research,Carlynne,,4,Carlynne Worsfold,Female,8.337029,Masters,6680,Worsfold,TRUE,4,3,Contractor,465-873-9494,White,Carlynne.Worsfold.ctr@mail.mil,62,,NJ,100,10,05-10
TRUE,,34,30-39,12,80,Armaments,Secret,6,"Warheads, Propulsion, Energetics, Explosives & Pyrotechnics",AC,1 - Junior,Science & Technology,Sander,,1,Sander Fleischer,Female,9.455401,Masters,6681,Fleischer,TRUE,1,1,Contractor,908-847-2192,White,Sander.Fleischer.ctr@mail.mil,49.544599,,NJ,20,16,15-20
TRUE,,27,20-29,5,,,Secret,36,Results Driven ,GvSC,1 - Junior,Leadership,Maure,,1,Maure Gyles,Male,1.823076,Bachelors,6682,Gyles,TRUE,1,2,Contractor,774-894-4926,Non-White,Maure.Gyles.ctr@mail.mil,50.176924,,MI,100,23,20-25
FALSE,,53,50-59,31,60,C5ISR,None,11,Radio Frequency,C5ISR,5 - Management,Science & Technology,Fanchon,,4,Fanchon Nesbitt,Male,27.186194,Bachelors,6683,Nesbitt,TRUE,4,1,Contractor,582-726-1614,White,Fanchon.Nesbitt.ctr@mail.mil,53,,MD,40,,0-5
FALSE,FALSE,57,50-59,35,100,Ground Vehicle,Top Secret,27,Survivability & Protection,GvSC,2 - Mid,Science & Technology,Cari,Scientists Engineers and Analysts (SEA),2,Cari Woodhams,Male,19.367798,Masters,6684,Woodhams,TRUE,2,,Civilian,179-686-4150,White,Cari.Woodhams7@mail.mil,62,Mechanical Engineering,MI,,5,0-5
TRUE,TRUE,37,30-39,15,,,Secret,42,Propulsion Sciences,AC,1 - Junior,Foundational Research,Marnia,Scientists Engineers and Analysts (SEA),1,Marnia Yearron,Female,10.853225,Masters,6685,Yearron,TRUE,1,3,Civilian,969-715-8012,Non-White,Marnia.Yearron6@mail.mil,51.146775,Electronics Engineering,NJ,100,14,10-15
TRUE,TRUE,55,50-59,33,,Soldier,None,23,Material Science – Fiber/Textile,SC,5 - Management,Science & Technology,Adrian,Scientists Engineers and Analysts (SEA),4,Adrian Huntress,Male,5.846712,Doctorate,6686,Huntress,TRUE,4,2,Civilian,563-616-0242,White,Adrian.Huntress2@mail.mil,62,Electrical Engineering,MA,100,7,05-10
TRUE,TRUE,38,30-39,16,80,Aviation & Missile,Top Secret,5,Air Defense Sensor Tech,AvMC,2 - Mid,Science & Technology,Clarie,Scientists Engineers and Analysts (SEA),2,Clarie Carlill,Female,3.636602,Bachelors,6687,Carlill,TRUE,2,1,Civilian,284-350-7395,Non-White,Clarie.Carlill4@mail.mil,59.363398,General Engineering,AL,20,21,20-25
TRUE,TRUE,64,60+,42,20,Armaments,Secret,7,"Fuzing, Guidance & Controls, Seekers & Scalable Effects",AC,3 - Senior,Science & Technology,Abram,Scientists Engineers and Analysts (SEA),3,Abram Kindleysides,Male,4.932942,Bachelors,6688,Kindleysides,TRUE,3,1,Civilian,998-227-2993,White,Abram.Kindleysides6@mail.mil,62,Mechanical Engineering,NJ,80,-2,0-5
TRUE,TRUE,42,40-49,20,80,,Secret,72,Quality Engineering,ARL,2 - Mid,Lifecycle Engineering,Arnaldo,Scientists Engineers and Analysts (SEA),2,Arnaldo Gillio,Male,2.659787,Doctorate,6689,Gillio,TRUE,2,1,Civilian,734-246-2742,Non-White,Arnaldo.Gillio10@mail.mil,62,General Engineering,MD,20,20,15-20
TRUE,TRUE,29,20-29,7,60,,Secret,70,Production & Manufacturing,AvMC,1 - Junior,Lifecycle Engineering,Keir,Business,1,Keir Hearsum,Female,5.163389,Bachelors,6690,Hearsum,TRUE,1,1,Civilian,,Non-White,Keir.Hearsum8@mail.mil,48.836611,,AL,40,20,15-20
TRUE,FALSE,63,60+,41,,,Secret,43,Protection Sciences,ARL,4 - Senior Technical Expert,Foundational Research,Flor,Scientists Engineers and Analysts (SEA),5,Flor Mulchrone,Male,1.46917,Doctorate,6691,Mulchrone,TRUE,5,2,Civilian,887-521-4532,White,Flor.Mulchrone10@mail.mil,62,General Engineering,MD,100,-1,0-5
TRUE,,31,30-39,9,20,,Secret,50,Asset Mgmt,SC,4 - Senior Technical Expert,Business,Lainey,,5,Lainey Lukock,Male,2.153339,Masters,6692,Lukock,TRUE,5,2,Military,424-337-6826,White,Lainey.Lukock8@mail.mil,53.846661,,MA,80,23,20-25
TRUE,FALSE,62,60+,40,60,,Top Secret,70,Production & Manufacturing,AC,3 - Senior,Lifecycle Engineering,Merilee,Scientists Engineers and Analysts (SEA),3,Merilee Lisimore,Male,23.814178,Masters,6693,Lisimore,TRUE,3,1,Civilian,439-733-1808,White,Merilee.Lisimore7@mail.mil,62,Electronics Engineering,NJ,40,,0-5
TRUE,FALSE,34,30-39,12,,Ground Vehicle,Secret,29,Propulsion & Mobility,GvSC,2 - Mid,Science & Technology,Audrey,Scientists Engineers and Analysts (SEA),2,Audrey Cantrell,Male,11.840895,Masters,6694,Cantrell,FALSE,2,3,Civilian,331-791-7307,White,Audrey.Cantrell2@mail.mil,47.159105,Mechanical Engineering,MI,100,13,10-15
TRUE,,59,50-59,37,100,Armaments,Top Secret,7,"Fuzing, Guidance & Controls, Seekers & Scalable Effects",AC,3 - Senior,Science & Technology,Rochette,,3,Rochette Truwert,Female,16.301576,Associates,6695,Truwert,FALSE,3,,Contractor,632-123-2862,Non-White,Rochette.Truwert.ctr@mail.mil,62,,NJ,,3,0-5
TRUE,,53,50-59,31,,,Secret,47,Network & Information Sciences,ARL,5 - Management,Foundational Research,Rutter,,4,Rutter de Merida,Female,4.908695,Doctorate,6696,de Merida,TRUE,4,2,Contractor,,White,Rutter.de Merida.ctr@mail.mil,62,,MD,100,9,05-10
TRUE,,61,60+,39,,Armaments,Secret,6,"Warheads, Propulsion, Energetics, Explosives & Pyrotechnics",AC,5 - Management,Science & Technology,Tim,,4,Tim Liveley,Male,4.868935,Masters,6697,Liveley,TRUE,4,2,Contractor,459-783-3670,Non-White,Tim.Liveley.ctr@mail.mil,62,,NJ,100,1,0-5
TRUE,TRUE,52,50-59,30,20,Armaments,Secret,9,Materials & Structures,AC,5 - Management,Science & Technology,Adelind,Business,4,Adelind Ellor,Female,16.845461,Masters,6698,Ellor,TRUE,4,2,Civilian,796-541-2911,White,Adelind.Ellor3@mail.mil,60.154539,,NJ,80,8,05-10
TRUE,FALSE,63,60+,41,20,C5ISR,Secret,15,Power & Energy,C5ISR,2 - Mid,Science & Technology,Tiler,Engineering Technician,2,Tiler Gilliard,Male,7.221555,Masters,6699,Gilliard,TRUE,2,2,Civilian,777-313-8277,Non-White,Tiler.Gilliard7@mail.mil,63,,MD,80,,0-5
TRUE,FALSE,30,30-39,8,100,Ground Vehicle,Top Secret,30,Electronics & Power Management,GvSC,2 - Mid,Science & Technology,Sibyl,Scientists Engineers and Analysts (SEA),2,Sibyl Spancock,Male,2.899638,Bachelors,6700,Spancock,TRUE,2,,Civilian,605-896-0591,White,Sibyl.Spancock2@mail.mil,52.100362,Mechanical Engineering,MI,,22,20-25
TRUE,FALSE,57,50-59,35,20,,Secret,44,Ballistics Sciences,AC,3 - Senior,Foundational Research,Ambrosio,Business,3,Ambrosio Barthelmes,Male,8.248035,Bachelors,6701,Barthelmes,TRUE,3,1,Civilian,582-133-7240,White,Ambrosio.Barthelmes5@mail.mil,62,,NJ,80,5,0-5
FALSE,,37,30-39,15,100,C5ISR,Secret,13,Electro-Optic Infrared,C5ISR,3 - Senior,Science & Technology,Gilles,,3,Gilles Giorgini,Female,10.13713,Bachelors,6702,Giorgini,TRUE,3,,Contractor,336-170-1051,Non-White,Gilles.Giorgini.ctr@mail.mil,51.86287,,MD,,15,10-15
TRUE,TRUE,59,50-59,37,100,Aviation & Missile,TS-SCI,1,"Fuzing, Guidance, Controls, Seekers",AvMC,2 - Mid,Science & Technology,Margareta,Scientists Engineers and Analysts (SEA),2,Margareta Tinton,Male,19.491845,Bachelors,6703,Tinton,FALSE,2,,Civilian,548-582-2745,White,Margareta.Tinton6@mail.mil,62,Mechanical Engineering,AL,,3,0-5
TRUE,,58,50-59,36,,,Secret,42,Propulsion Sciences,ARL,3 - Senior,Foundational Research,Veronique,,3,Veronique Elsley,Female,10.757813,Doctorate,6704,Elsley,FALSE,3,1,Contractor,,Non-White,Veronique.Elsley.ctr@mail.mil,62,,MD,100,4,0-5
TRUE,TRUE,35,30-39,13,,,TS-SCI,46,Computational Sciences,AC,2 - Mid,Foundational Research,Frazier,Scientists Engineers and Analysts (SEA),2,Frazier Torald,Male,5.192727,Associates,6705,Torald,TRUE,2,3,Civilian,934-635-5721,White,Frazier.Torald6@mail.mil,54.807273,Chemistry,NJ,100,20,15-20
TRUE,FALSE,41,40-49,19,20,Chem-Bio,Secret,17,Material Sciences,CBC,3 - Senior,Science & Technology,Ric,Scientists Engineers and Analysts (SEA),3,Ric Wailes,Female,16.820766,Bachelors,6706,Wailes,TRUE,3,2,Civilian,349-696-2640,White,Ric.Wailes1@mail.mil,49.179234,Electronics Engineering,MD,80,8,05-10
TRUE,,43,40-49,21,,Soldier,Secret,25,Aerial Delivery,SC,4 - Senior Technical Expert,Science & Technology,Klemens,,5,Klemens Somerset,Female,15.410401,Bachelors,6707,Somerset,TRUE,5,3,Contractor,324-582-1825,White,Klemens.Somerset.ctr@mail.mil,52.589599,,MA,100,10,05-10
TRUE,TRUE,47,40-49,25,100,,Secret,76,Operations Research ,ARL,3 - Senior,Lifecycle Engineering,Noelle,Scientists Engineers and Analysts (SEA),3,Noelle Valente,Female,14.47054,Bachelors,6708,Valente,TRUE,3,,Civilian,701-760-4824,White,Noelle.Valente6@mail.mil,57.52946,Aerospace Engineering,MD,,11,10-15
TRUE,TRUE,50,50-59,28,60,C5ISR,None,14,Knowledge Management,C5ISR,3 - Senior,Science & Technology,Sherry,Scientists Engineers and Analysts (SEA),3,Sherry Fairley,Male,23.097317,Masters,6709,Fairley,TRUE,3,1,Civilian,357-461-4072,Non-White,Sherry.Fairley9@mail.mil,51.902683,Analysis & Operations Research,MD,40,2,0-5
TRUE,TRUE,60,60+,38,,C5ISR,None,11,Radio Frequency,C5ISR,3 - Senior,Science & Technology,Ely,Scientists Engineers and Analysts (SEA),3,Ely Downes,Female,2.940581,Bachelors,6710,Downes,TRUE,3,1,Civilian,435-800-9641,White,Ely.Downes8@mail.mil,62,Mechanical Engineering,MD,100,2,0-5
TRUE,,40,40-49,18,,,Secret,76,Operations Research ,CBC,3 - Senior,Lifecycle Engineering,Lezlie,,3,Lezlie Burgwyn,Female,8.058632,Bachelors,6711,Burgwyn,TRUE,3,3,Contractor,532-877-6561,White,Lezlie.Burgwyn.ctr@mail.mil,56.941368,,MD,100,17,15-20
TRUE,TRUE,33,30-39,11,,Soldier,Secret,26,Army Training Tech ,SC,4 - Senior Technical Expert,Science & Technology,Derrik,Scientists Engineers and Analysts (SEA),5,Derrik Burghill,Male,2.69244,Bachelors,6712,Burghill,TRUE,5,3,Civilian,906-504-3609,White,Derrik.Burghill10@mail.mil,55.30756,Electronics Engineering,MA,100,22,20-25
TRUE,FALSE,41,40-49,19,20,,TS-SCI,73,Test and Evaluation,C5ISR,3 - Senior,Lifecycle Engineering,Tommi,Scientists Engineers and Analysts (SEA),3,Tommi Mulhall,Male,7.080479,Masters,6713,Mulhall,TRUE,3,1,Civilian,473-775-5970,White,Tommi.Mulhall1@mail.mil,58.919521,General Engineering,MD,80,18,15-20
TRUE,,56,50-59,34,60,Ground Vehicle,Secret,28,Autonomy & Robotics,GvSC,3 - Senior,Science & Technology,Natalie,,3,Natalie Hold,Male,19.334805,Masters,6714,Hold,FALSE,3,1,Contractor,874-766-1450,White,Natalie.Hold.ctr@mail.mil,61.665195,,MI,40,6,05-10
TRUE,FALSE,41,40-49,19,,C5ISR,Secret,12,Cyber,C5ISR,5 - Management,Science & Technology,Serene,Scientists Engineers and Analysts (SEA),4,Serene Rieflin,Female,2.65302,Bachelors,6715,Rieflin,FALSE,4,3,Civilian,172-470-3188,White,Serene.Rieflin4@mail.mil,62,Mechanical Engineering,MD,100,21,20-25
TRUE,FALSE,39,30-39,17,100,Armaments,Secret,8,"Ballistics, Targeting, Stabilization & Automation",AC,2 - Mid,Science & Technology,Standford,Scientists Engineers and Analysts (SEA),2,Standford Kield,Male,14.29635,Bachelors,6716,Kield,FALSE,2,,Civilian,643-483-7317,Non-White,Standford.Kield4@mail.mil,49.70365,Computer Science,NJ,,11,10-15
